lon,lat
-73.8960604,40.8619176
-73.8924428,40.8676812
-73.9354804,40.5951303
-73.9992054,40.6273845
-73.942485,40.600369
-73.942485,40.600369
-73.942485,40.600369
-73.942485,40.600369
-73.942485,40.600369
-74.0058532,40.6328593
-73.9385079,40.6619133
-73.9080267,40.676295
-94.7053013,37.3961631
-95.6476584,36.697966
-95.6476584,36.697966
-73.9474919,40.7942981
-73.9474919,40.7942981
-73.93872,40.8446428
-73.9232107,40.8407936
-73.9063131,40.8293674
-73.9076753,40.874008
-73.9076753,40.874008
-73.906912,40.8622561
-73.9509272,40.7800581
-73.9781422,40.635536
-73.9509529,40.6551412
-73.7722859,40.7121489
-73.8424676,40.8972762
-73.8730341,40.7340424
-73.8730341,40.7340424
-73.9878326,40.7222717
-73.9878326,40.7222717
-73.9782978,40.7224747
-73.9792493,40.7228003
-73.9532034,40.774371
-73.971805,40.7928345
-73.9164633,40.8346706
-73.9164633,40.8346706
-73.9164633,40.8346706
-73.9164633,40.8346706
-73.8964143,40.8555204
-73.8982658,40.858474
-73.8595019,40.8939287
-73.960573,40.6064856
-73.9472379,40.7909485
-80.6873782,35.2116075
-73.9005745,40.6640405
-73.941589,40.701419
-73.8082442,40.7006884
-73.7810444,40.6809146
-73.726012,40.72424
-73.7242872,40.7338986
-73.7242872,40.7338986
-118.4825135,34.1866409
-73.9131066,40.6466536
-90.337883,38.647953
-73.9489953,40.7819943
-73.9640709,40.7701428
-73.9473,40.790366
-73.9562843,40.8081698
-73.9562843,40.8081698
-73.901722,40.8202659
-73.901722,40.8202659
-73.916851,40.8133756
-73.901722,40.8202659
-73.848109,40.8207375
-73.8676435,40.8563009
-73.8913461,40.8474742
-73.9722652,40.578466
-73.9959505,40.6250257
-73.9516775,40.6535886
-73.9296559,40.6378165
-73.9055262,40.6480007
-73.9373484,40.6642508
-73.9514606,40.7878021
-73.9131219,40.6574184
-73.9005569,40.6665472
-73.935454,40.6967744
-73.8493748,40.6852359
-73.9039781,40.8583924
-73.7242872,40.7338986
-73.7242872,40.7338986
-73.7242872,40.7338986
-73.7242872,40.7338986
4.5677117,48.7083223
-73.9272957,40.7383309
-74.0155621,40.7150499
-74.0155621,40.7150499
-74.0155621,40.7150499
-74.0155621,40.7150499
-74.0155621,40.7150499
-94.7053013,37.3961631
-73.8693067,40.8295953
-73.8809063,40.8258516
-73.8809063,40.8258516
-73.8311702,40.8824173
-97.7521641,30.2888558
-73.9984746,40.7453063
-73.9969443,40.7490938
-73.9615456,40.6030108
-73.9249383,40.6114881
-73.9969743,40.6262341
-73.9307926,40.6588052
-73.9822248,40.7563148
-73.8773983,40.6719971
-122.4069697,37.7974831
-73.9588524,40.6941093
-73.959483,40.7066299
-74.0854307,40.6441128
-74.0854307,40.6441128
-74.0854307,40.6441128
-74.0854307,40.6441128
-74.0854307,40.6441128
-74.1373134,40.6281982
-74.1373134,40.6281982
-74.0011677,40.7185138
-73.956822,40.8050482
-73.9472486,40.8115625
-73.9472486,40.8115625
-73.9011259,40.836817
-73.9034163,40.8488545
-73.9189577,40.8485852
-73.9189577,40.8485852
-73.9189577,40.8485852
-73.9189577,40.8485852
-73.9189577,40.8485852
-73.8989976,40.8654302
-73.9888676,40.5742968
-73.9361428,40.594527
-73.9847724,40.7692123
-73.914301,40.637957
-73.9540605,40.7754782
-73.9085325,40.6733805
-70.153411,44.9607962
-73.958177,40.67474
-73.7972683,40.5966508
-73.8052147,40.7062269
-73.788535,40.72826
-73.8172822,40.5856599
-73.8172822,40.5856599
-73.769544,40.6837389
-73.8842834,40.7559201
-84.670547,39.1978633
-73.96032,40.773008
-73.9509272,40.7800581
-73.9434312,40.7981523
-73.9447641,40.793322
-73.9453045,40.7912884
-73.9382094,40.8036394
-73.9499885,40.7991277
-73.9224738,40.8151584
-73.983918,40.660137
-73.9063388,40.8636647
-81.5460497,41.5990057
-73.8951395,40.6469496
-73.9609613,40.6602173
-73.9032937,40.6419051
-85.7395038,38.2371071
-74.0097259,40.6766272
-73.9309533,40.6972924
-73.9640169,40.6826793
-73.9525143,40.798268
-73.868027,40.693544
-73.7923699,40.7043239
-73.7923699,40.7043239
-73.9335468,40.7608452
-73.9495938,40.7917087
-73.9495938,40.7917087
-94.129645,36.185625
-94.129645,36.185625
-94.129645,36.185625
-73.9920779,40.7633949
-94.7053013,37.3961631
-73.9479559,40.8145912
-73.9479559,40.8145912
-73.942641,40.8063331
-73.9424401,40.8280385
-73.9181278,40.8153146
-73.9218611,40.8124518
-73.9050863,40.8327501
-73.8910892,40.8232487
-73.921644,40.8404518
-73.8056493,40.8189813
-80.003695,40.4334
-73.8983894,40.8444296
-73.9682115,40.6901285
-73.9869054,40.5750884
-73.9987284,40.625477
-73.8972974,40.6502164
-73.9817519,40.7327366
-73.9376813,40.6730803
-73.9376813,40.6730803
-73.9384897,40.6960543
-73.9384897,40.6960543
-73.9404497,40.6923911
-73.9122542,40.6865067
-73.9879419,40.6878599
-73.9879419,40.6878599
-73.8082442,40.7006884
-73.8302475,40.7590286
-73.8732963,40.745156
-73.859754,40.7598072
-73.865854,40.753293
-94.129645,36.185625
-95.6385272,37.0689115
-73.957315,40.8043677
-73.9553153,40.8113754
-73.9562105,40.8134463
-73.9218323,40.8083771
-73.900938,40.831619
-73.900938,40.831619
-73.8969425,40.9092429
-73.892539,40.866185
-73.9875712,40.5891891
-73.9490586,40.6011834
-73.9490586,40.6011834
-73.9139482,40.6690269
-73.9384161,40.674035
-73.9277687,40.6691741
-73.9329114,40.6479969
-73.9434095,40.6966276
-73.957136,40.712239
-73.957136,40.712239
-73.9437993,40.8277802
-73.9437993,40.8277802
-73.7275313,40.6971486
-73.8493266,40.7316196
-73.8493266,40.7316196
-73.8493266,40.7316196
-73.8493266,40.7316196
-74.0084215,40.7095468
-73.9990316,40.7235196
-118.2912994,34.0783965
-73.9894131,40.758272
-73.9717539,40.7499108
-73.9484502,40.7888244
-73.9484502,40.7888244
-73.9383839,40.8030768
-73.9405286,40.8004802
-73.9312705,40.79996
-73.9312705,40.79996
-73.93054,40.8497965
-73.93054,40.8497965
-73.93054,40.8497965
-73.91386,40.837388
-76.7402185,39.3251179
-73.9080455,40.8539569
-80.003695,40.4334
-76.7402185,39.3251179
-73.873488,40.841894
-73.8898067,40.8683728
-73.886189,40.8821418
-73.886189,40.8821418
-73.886189,40.8821418
-73.886189,40.8821418
-73.9510637,40.64681
-73.9087698,40.6418101
-73.9126937,40.6620054
-73.9126937,40.6620054
-73.9063174,40.6677264
-121.9776905,37.3119711
-73.9499657,40.6837016
-73.9340188,40.680084
-92.3227626,38.9491779
-95.712891,37.09024
-73.9871454,40.7156249
-73.9871454,40.7156249
-73.9379199,40.8037062
-73.956822,40.8050482
-73.9572544,40.8212832
-73.9336285,40.8465172
-73.9059272,40.8330398
-73.8639824,40.8384797
-73.8499052,40.827101
-73.8499052,40.827101
-73.9105536,40.840409
-73.9146217,40.8544454
-73.9012412,40.8605092
-95.4794195,30.002222
-95.4794195,30.002222
-73.8503114,40.8696556
-73.8503114,40.8696556
-73.9886979,40.5816626
-73.9210759,40.6343801
-73.9128808,40.6716344
-79.0046311,43.0783124
-73.909036,40.691486
-73.909036,40.691486
-73.909036,40.691486
-73.909036,40.691486
-73.993536,40.7287762
-73.7724821,40.7453741
7.432251,43.7461498
7.432251,43.7461498
-73.915981,40.7622508
-73.9880763,40.7285063
-73.9782142,40.7379433
-73.9914903,40.7554027
-73.9394264,40.845958
-73.9394264,40.845958
-73.9177493,40.8182828
-73.9157284,40.8047341
-73.9136691,40.8395133
-73.8760646,40.8957713
-73.8937611,40.8478556
-73.890908,40.643789
-73.9107718,40.6784919
-73.9366428,40.6693118
-73.9330981,40.6882279
-74.0070254,40.7098694
-73.9155252,40.6876455
-73.996527,40.68106
-73.9396297,40.8408407
-73.9396297,40.8408407
-73.8442368,40.7207817
-73.918191,40.755528
-74.1096059,40.5696998
-73.9993306,40.7436211
-74.0000421,40.7428716
-73.9549789,40.7789021
-73.937685,40.793398
-73.9344997,40.8028472
-73.9524633,40.8107382
-73.9450027,40.8078419
-73.951844,40.8231309
-73.9451829,40.8242193
-73.9252067,40.8099488
-73.9051862,40.821919
-73.9351055,40.8422999
-73.9097657,40.8432087
-73.9263837,40.8343898
-73.9800637,40.5932226
-73.8719033,40.6754013
-122.4040259,37.759572
-122.4040259,37.759572
-73.9499826,40.6739792
-73.943919,40.6964918
-73.9316585,40.6789227
-73.9316585,40.6789227
-73.9274257,40.6784301
-73.9274257,40.6784301
-73.9274257,40.6784301
-73.9147869,40.7007439
-73.9147869,40.7007439
-73.9147869,40.7007439
-73.9302379,40.8256289
-74.084543,40.637262
-73.9905144,40.7186157
-73.9897603,40.7348246
-73.9894148,40.7639428
-73.9816255,40.7690255
-73.9515498,40.7914059
-73.9447641,40.793322
-94.7053013,37.3961631
-73.9741415,40.787907
-73.9545806,40.8175931
-73.9545806,40.8175931
-73.9466138,40.8164218
-73.9466138,40.8164218
-73.9466138,40.8164218
-73.9506085,40.8026669
-73.9258296,40.8610388
-73.9258296,40.8610388
-73.9258296,40.8610388
-73.5876115,40.6474291
-73.8847277,40.8323361
-73.9577626,40.6646109
-73.9189955,40.6632947
-73.9490012,40.6982387
-94.6673114,38.9837013
-73.7242872,40.7338986
-73.8203521,40.5854889
-73.8203521,40.5854889
-73.865303,40.724952
-73.9972492,40.7373374
-73.9551706,40.7790872
-73.942804,40.7941401
-73.942804,40.7941401
-73.9699172,40.7919351
-73.9372895,40.7976802
-73.9451829,40.8242193
-73.9411937,40.833488
-73.9055843,40.8356545
-73.8984532,40.853013
-73.854136,40.886313
-73.854136,40.886313
-73.8866524,40.8584415
-73.892508,40.8549939
-73.8681,40.8655649
-73.8989976,40.8654302
-73.9759654,40.5761278
-73.915096,40.684488
-73.9873375,40.6814599
-73.9425116,40.6996948
-73.8216361,40.5829794
-73.8216361,40.5829794
-73.8216361,40.5829794
-73.799769,40.7041902
-73.7806136,40.6653758
-73.780438,40.666173
-112.1828472,33.5109853
-86.2864101,32.3669852
-74.1564689,40.6295404
-84.7911152,33.3690744
-74.0038214,40.7421872
-73.951862,40.7694491
-73.942804,40.7941401
-73.9629608,40.7970974
-73.934753,40.801675
-73.934753,40.801675
-73.944604,40.8214679
-73.9050863,40.8327501
-73.9076828,40.8264916
-96.0111842,36.0930531
-73.8248514,40.8682114
-73.8676435,40.8563009
-73.880007,40.87047
-85.820503,38.206488
-73.984647,40.7665982
-73.984647,40.7665982
-73.984647,40.7665982
-73.9005745,40.6640405
-73.9005745,40.6640405
-73.9585526,40.6764563
-73.9585526,40.6764563
-73.762712,40.5941108
-73.7644063,40.5945752
-73.7619235,40.5948608
-73.7619235,40.5948608
-73.7619235,40.5948608
-73.9692453,40.7944762
-74.0821955,40.6231725
-73.9913276,40.7578775
-73.9592414,40.7633741
-73.9439853,40.7966431
-73.9562105,40.8134463
-73.9428247,40.8210852
-73.886374,40.816635
-73.9067532,40.8235775
-73.9067532,40.8235775
-73.9067532,40.8235775
-73.8827519,40.8351693
-73.8913114,40.861401
-73.8913114,40.861401
-73.8790735,40.8740099
-73.8924428,40.8676812
-73.8924428,40.8676812
-73.9016816,40.8670536
-73.9016816,40.8670536
-73.9625705,40.6179301
-94.6818913,38.9010569
-73.8925673,40.671509
-117.1599087,32.810624
-73.8586991,40.6703686
-73.9585526,40.6764563
-73.8024429,40.7053632
-73.8024429,40.7053632
-73.7055947,40.7887673
-73.9834936,40.7258656
-74.0689152,40.6139938
-74.0076567,40.7221117
-74.0076567,40.7221117
-95.971775,36.140472
-73.9799099,40.7838194
-73.9799099,40.7838194
-73.9363171,40.8047954
-73.9363171,40.8047954
-73.8953489,40.8400367
-73.8931492,40.8552501
-121.7462238,38.5446214
-73.9297471,40.6463192
-73.9656177,40.7744146
-95.7060279,37.2272306
-95.7060279,37.2272306
-73.9333665,40.6829528
-73.9788169,40.695212
-73.9788169,40.695212
-73.7966978,40.7039279
-73.7966978,40.7039279
-71.0695248,42.3422593
-71.0695248,42.3422593
-73.8730341,40.7340424
-73.9393951,40.751035
-74.0007849,40.7177577
-74.0007849,40.7177577
-73.9990267,40.7340176
-73.9990267,40.7340176
-73.9985898,40.7343992
-73.9990267,40.7340176
-73.9990267,40.7340176
-73.9820024,40.7710638
-73.9562105,40.8134463
-73.9566378,40.8119739
-73.9566378,40.8119739
-73.9179004,40.850642
-73.8529791,40.8529468
-73.8529791,40.8529468
-73.868216,40.84125
-73.895492,40.6690531
-73.9591168,40.6719853
-73.9870156,40.6978595
-73.7908303,40.7075575
-73.9398925,40.8356285
-73.8222518,40.7537925
-95.712891,37.09024
-74.118651,40.630297
-73.9584414,40.7705669
-73.9584414,40.7705669
-73.7863094,40.6900071
-73.9989876,40.7090942
-74.006286,40.7441618
-73.9451186,40.7806566
-73.9451186,40.7806566
-73.9553153,40.8113754
-73.9570837,40.813077
-73.8500569,40.9032843
-73.8975419,40.6203345
-94.8045345,29.2900464
-73.8994459,40.5881122
-73.9572439,40.6160903
-73.9572439,40.6160903
-89.9942165,30.0289367
-73.8797855,40.6862858
-73.952112,40.6777985
-90.1864336,32.2986778
-73.8173535,40.5885234
-73.8463264,40.5783919
-73.8463264,40.5783919
-73.8449388,40.5755197
-73.797521,40.706288
-73.9135008,40.8480602
-73.9135008,40.8480602
-73.9135008,40.8480602
-73.9135008,40.8480602
-73.9135008,40.8480602
-74.0014809,40.7393254
-73.9786229,40.7192142
-73.9787377,40.7193854
-73.9922378,40.7298524
-73.9922378,40.7298524
-73.9922378,40.7298524
-73.9472379,40.7909485
-73.9438017,40.8269707
-73.950954,40.823572
-73.950954,40.823572
-73.8540762,40.8734473
-73.983918,40.660137
-73.9352818,40.654661
-73.9343059,40.6673636
-73.9050863,40.8327501
-117.2020135,32.74432
-117.2020135,32.74432
-117.2020135,32.74432
-73.9119047,40.7258004
-0.54926,51.680907
-74.0119433,40.7016273
-73.9904738,40.7126179
-73.9825664,40.7313474
-73.96032,40.773008
-73.9433758,40.7878515
-73.943152,40.822214
-73.9562105,40.8134463
-83.2175139,42.5462238
-73.9148828,40.8149146
-73.9893419,40.575023
-80.7429393,32.4771777
-81.7811513,41.4770952
-81.7811513,41.4770952
-80.7429393,32.4771777
-80.7429393,32.4771777
-80.7429393,32.4771777
-73.9884942,40.7396147
-73.9884942,40.7396147
-73.9884942,40.7396147
-73.9884942,40.7396147
-73.9884942,40.7396147
-73.9204593,40.665635
-73.9078973,40.6796752
-73.8719033,40.6754013
-73.9634913,40.6722415
-73.9634913,40.6722415
-73.935732,40.698461
-73.9591228,40.6844907
-73.822307,40.583384
-74.097086,40.616157
-74.097086,40.616157
-74.097086,40.616157
-73.8597098,40.7296324
-73.9850368,40.7206056
-73.9891393,40.7637108
-73.9656177,40.7744146
-73.9457046,40.7922966
-73.9730395,40.7923787
-73.9392062,40.8451229
-73.8906495,40.8343783
-73.9183195,40.850857
-73.9040634,40.6781902
-73.9003875,40.6731756
-73.887157,40.661588
-73.9475595,40.6715288
-73.9894077,40.669164
-73.9388801,40.8050035
-73.9096327,40.699736
-73.9096327,40.699736
-73.9096327,40.699736
-73.923672,40.692626
-73.8153617,40.5837859
-73.74849,40.668416
-73.8250621,40.7336374
-73.879713,40.743527
-73.880175,40.74391
-73.880175,40.74391
-73.880175,40.74391
-73.852178,40.70893
-73.852178,40.70893
-73.9092313,40.7673067
-73.8640857,40.7499098
-94.6667857,38.9789812
-73.9831975,40.7011258
-74.0027807,40.7300735
-73.9882878,40.7222596
-73.9970393,40.7504079
-73.9970393,40.7504079
-73.9794181,40.785148
-73.9445209,40.7950854
-73.9451829,40.8242193
-73.94897,40.8112575
-73.9656177,40.7744146
-94.7053013,37.3961631
-73.8611814,40.8860887
-73.886189,40.8821418
-73.8913106,40.8641499
-73.9328939,40.6410808
-73.947057,40.651541
-73.9769983,40.6644777
-73.936992,40.6850042
-73.9302456,40.6796312
-73.948493,40.6917258
-73.7954464,40.5941003
-73.780948,40.664096
-75.1434234,40.09818
-73.9974699,40.7161942
-73.9974699,40.7161942
-74.000004,40.7341766
-73.9778,40.717543
-94.7053013,37.3961631
-73.9729224,40.785466
-73.9262317,40.8420924
-73.8438935,40.8363632
-88.057911,42.1863518
-73.9338609,40.608995
-73.9453548,40.630641
-87.9059284,42.9736094
-73.8732393,40.6525668
-73.9683298,40.6777157
-73.9782864,40.6833524
-73.9904738,40.7126179
-73.9215509,40.687809
-94.7053013,37.3961631
-73.7071115,40.7412217
-73.7465675,40.7363409
-73.924465,40.768039
-74.0991508,40.587532
-74.0078137,40.7309491
-73.9818321,40.7764432
-73.942804,40.7941401
-73.9667799,40.7931439
-73.9646138,40.8099412
-73.9461771,40.8076461
-73.8944276,40.8618128
-73.9911294,40.5743841
-73.9500115,40.6433902
-73.9077176,40.6657822
-73.8864291,40.6568299
-73.9759678,40.6816053
-73.9759678,40.6816053
-73.9759678,40.6816053
-73.9376362,40.762562
-73.9376362,40.762562
-74.1493654,40.6254206
-73.9973574,40.7131252
-73.9768133,40.7597394
-94.7053013,37.3961631
-73.9338502,40.8445735
-73.8877819,40.8374083
-73.9036064,40.8257473
-73.8238256,40.8225922
-73.922559,40.8431692
-73.8659578,40.8774269
-73.9563688,40.6182902
-73.9563688,40.6182902
-73.9485729,40.6414346
-73.9792313,40.69598
-97.3468171,32.5261071
-97.3468171,32.5261071
-97.3468171,32.5261071
-97.3468171,32.5261071
-97.3468171,32.5261071
-73.8028238,40.707714
-74.1122702,40.6347566
-74.002271,40.7340299
-74.002271,40.7340299
-73.9740138,40.7249241
-73.9431755,40.7968367
-73.9667035,40.7498156
-73.937685,40.793398
-76.8413408,39.0973159
-73.9200467,40.8655438
-84.0749341,35.9171777
-73.9068594,40.8375957
-73.8676435,40.8563009
-73.9812163,40.577293
-73.9690036,40.5840696
-73.9032937,40.6419051
-73.8870891,40.6673864
-73.9341188,40.6916726
-73.9788169,40.695212
-73.9116912,40.8838153
-73.8148124,40.7413696
-72.5563694,42.6083247
-73.9287488,40.7276482
-73.852083,40.7225594
-73.852083,40.7225594
-73.852083,40.7225594
-73.869487,40.751515
-73.8703416,40.7515237
-74.1739516,40.6035519
-118.4825135,34.1866409
-73.820396,40.7309301
-73.998738,40.7107337
-73.9367343,40.8040915
-73.9377857,40.8042566
-73.9377857,40.8042566
-73.9400005,40.8338059
-73.8873421,40.8163315
-73.9002459,40.833623
-80.003695,40.4334
-71.0788876,42.3556187
-73.8829838,40.8719167
-76.4822203,44.2329647
-74.0037411,40.6417804
-74.1734023,40.7368442
-74.0070254,40.7098694
-73.9777743,40.691265
-118.090584,34.087368
-73.8743886,40.7595698
-73.9757956,40.7215285
-73.938485,40.8032931
-73.9229012,40.8175877
-73.9062439,40.8156548
-73.9050863,40.8327501
-73.9085191,40.8329598
-73.8670009,40.8170656
-73.8670009,40.8170656
-73.8470982,40.8184348
-73.8851372,40.8411396
-73.9031213,40.8693284
-73.9031213,40.8693284
-73.9581653,40.6090585
-73.921836,40.664786
-73.8908447,40.6592649
-89.9942165,30.0289367
-73.9376205,40.6748525
-73.9422912,40.6943944
-73.9425394,40.6944346
-73.9610091,40.7755711
-73.7592041,40.738685
-73.9958352,40.7248575
-74.0082854,40.7410765
-73.9900231,40.7126587
-73.9932183,40.7417447
-73.9612618,40.7590132
-73.9655988,40.7650057
-95.9136709,36.724289
-73.9446397,40.7918981
-73.9446397,40.7918981
-73.9446397,40.7918981
-73.9447036,40.7915312
-73.9446397,40.7918981
-73.9683736,40.7932251
-73.9388801,40.8050035
-73.9447036,40.7915312
-73.9388801,40.8050035
-73.9388801,40.8050035
-73.9388801,40.8050035
-73.9432839,40.8204568
-73.9056917,40.8370398
-85.3717836,32.6809502
-73.8444865,40.8866219
-73.9114826,40.8896332
-73.9743002,40.5796567
-73.9399545,40.635348
-73.922434,40.6591609
-71.3544471,41.8401723
-73.9366428,40.6693118
-73.996527,40.68106
-73.996527,40.68106
-73.9742032,40.6874321
-73.9742032,40.6874321
-73.8763611,40.7474636
-73.8564549,40.7530467
-73.993489,40.71331
-73.9824965,40.7177557
-73.9050863,40.8327501
-73.9050863,40.8327501
-73.890237,40.8307829
-73.8783565,40.83483
-73.9024919,40.8603
-73.9101622,40.8470337
-74.0200398,40.6416173
-73.8670978,40.6685163
-74.0070254,40.7098694
-73.9383242,40.7089436
-73.8058904,40.7027462
-79.9763609,40.4553235
-73.7242872,40.7338986
-73.9892204,40.5894165
-74.1657183,40.5520253
-73.9999377,40.7405121
-73.9545117,40.7797357
-73.9372895,40.7976802
-73.9372895,40.7976802
-73.9482073,40.8106543
-73.9416192,40.8117488
-73.9329806,40.8478725
-73.9329806,40.8478725
-73.9329806,40.8478725
-73.9329806,40.8478725
-73.949761,40.785685
-74.0193757,40.6258749
-74.0193757,40.6258749
-74.0193757,40.6258749
-73.9688176,40.649247
-73.9479309,40.6877521
-73.9479309,40.6877521
-73.9941788,40.6930055
-73.8338327,40.7559826
-74.0813977,40.6235635
-74.1652396,40.6227937
-73.9521931,40.7780602
-73.9448749,40.7941884
-73.9460725,40.8196371
-73.9460725,40.8196371
-73.9424401,40.8280385
-73.8467307,40.8174573
-73.9095312,40.8789407
-73.9556506,40.5878272
-73.8961789,40.6579899
-73.8961789,40.6579899
-73.8961789,40.6579899
-80.00101,40.441197
-80.00101,40.441197
-80.00101,40.441197
-74.163379,40.6313526
-73.9402762,40.7509846
-73.9995456,40.7113401
-73.9995456,40.7113401
-74.0012296,40.719656
-73.999314,40.729853
-73.9545117,40.7758782
-73.954952,40.776109
-73.954952,40.776109
-73.954952,40.776109
-73.954952,40.776109
-73.9469921,40.7965963
-73.9353202,40.8046664
-73.9074878,40.8348418
-73.8681389,40.8204432
-80.003695,40.4334
-73.9893419,40.575023
-73.9353392,40.625391
-73.9353392,40.625391
-73.9353392,40.625391
-73.9055262,40.6480007
-73.8987798,40.640443
-73.93698,40.708678
-86.2864101,32.3669852
-74.0031054,40.7334927
-78.778211,35.7386052
-73.9978453,40.7255525
-73.9927978,40.742903
-73.9927978,40.742903
-73.9850058,40.7695445
-73.9461619,40.79768
-73.9461619,40.79768
-73.956822,40.8050482
-73.9371302,40.8070905
-73.9371302,40.8070905
-73.9371302,40.8070905
-73.9455191,40.8267601
-73.9455191,40.8267601
-73.9492768,40.825646
-73.9342922,40.8515974
-73.8752872,40.8272533
-73.9072773,40.8543176
-73.9072773,40.8543176
-73.8938649,40.8477029
-73.9029766,40.8690625
-73.9084221,40.6734508
-73.9084221,40.6734508
-73.9845664,40.6886584
-73.9747876,40.6957453
-95.9314355,41.2542369
-79.3944332,43.6703202
-73.8622805,40.7499212
-73.9189312,40.7586969
-118.4825135,34.1866409
-74.0853367,40.6279642
-73.8868828,40.8346855
-74.0043154,40.7355525
-76.8413408,39.0973159
-73.9602326,40.7788867
-73.9602326,40.7788867
-73.9602326,40.7788867
-73.949736,40.776819
-73.949736,40.776819
-73.949736,40.776819
-73.8990028,40.6513735
-73.9490931,40.7879903
-73.9350482,40.8437132
-73.8945932,40.8351173
-73.8921169,40.8324317
-73.9626394,40.6046899
-73.9220151,40.6099701
-73.9440808,40.648922
-73.8726607,40.6752716
-73.9850204,40.6905349
-73.9297471,40.6463192
-73.9476816,40.6912425
-73.9476816,40.6912425
-73.9096327,40.699736
-73.9388801,40.8050035
-74.1374251,40.6325043
-73.9037865,40.8219946
-73.8898067,40.8683728
-74.0165367,40.7098651
-73.983996,40.7746212
-73.9506085,40.7860461
-73.9333149,40.8453481
-73.9148828,40.8149146
-73.9061935,40.8169481
-73.870569,40.8221648
-73.8501306,40.8174819
-73.8501306,40.8174819
-73.8501306,40.8174819
-73.9264293,40.8236368
-73.8585639,40.8789178
-73.9297172,40.6568203
-73.9140864,40.6590632
-73.8847916,40.6830691
-73.9672311,40.6810494
-73.9315232,40.6759014
-73.9435367,40.6802388
-73.9435367,40.6802388
-73.9207117,40.6778314
-73.8073003,40.5879993
-73.84069,40.686017
-73.798666,40.7065024
-73.856671,40.735244
-73.8692128,40.7493305
-73.8714477,40.7521299
-73.8714477,40.7521299
-73.8714477,40.7521299
-74.0808188,40.6165551
-73.8644818,40.8410341
-73.8644818,40.8410341
-73.9721212,40.7933281
-73.8877463,40.8351788
-73.8864974,40.8570117
-73.8836665,40.881443
-73.8991872,40.863328
-73.8989976,40.8654302
-74.0099515,40.6377102
-74.0099515,40.6377102
-73.9375828,40.674189
-73.9692453,40.7944762
-73.798666,40.7065024
-73.7836147,40.7077169
-73.7836147,40.7077169
-82.9994579,39.9654956
-76.549285,39.376965
-73.9831866,40.7685526
-73.9633235,40.796364
-73.9526749,40.8122912
-73.9526749,40.8122912
-73.9525371,40.8121945
-73.9439632,40.8348265
-73.9327914,40.8484029
-73.9177149,40.8206448
-73.8645337,40.8363627
-73.8645337,40.8363627
-73.8834548,40.8709322
-73.8834548,40.8709322
-73.8834548,40.8709322
-73.9052563,40.8601917
-73.9052563,40.8601917
-73.9351588,40.6771691
-73.957667,40.6721352
-73.9465606,40.6867861
-73.782524,40.698896
-73.782524,40.698896
-73.8343022,40.746982
-73.865668,40.735371
-74.166929,40.627922
-73.9451829,40.8242193
-73.9451829,40.8242193
-73.9451829,40.8242193
-73.9465606,40.6867861